,PSO-padrao,PSO-linear,PSO-constriction,PSO-avg
0,10.054547931150651,118.15498853723525,120.8628029389789,7.934632406889568
1,11.79332288428957,119.77769049275726,105.76197600725997,8.221024151717998
2,12.251872398031773,125.12758551236878,162.81583027620104,7.857409372924639
3,10.740053742634387,130.38563748006757,104.72418280758347,8.006900603234387
4,14.229027205274658,111.78729113803062,116.19603239166801,7.624291339241166
5,11.337897375423653,99.21215362721364,82.28668529505492,7.525198453495945
6,11.317692317407579,122.40062750635443,158.39465437679516,7.936677258481281
7,9.753137160917072,150.0397859382899,124.29447553413937,7.591970927254255
8,13.430119311891644,116.92323054573346,97.0917685715188,7.428646263774012
9,10.33436709904597,118.368695077514,154.64606767819714,7.893283148710036
10,13.469715372392379,88.8833185844922,131.1834740361981,7.837583084331588
11,14.101699525783996,106.07555692440087,116.53045352256802,7.7083328965781215
12,9.443055010983302,133.16897453626962,150.5986602858477,8.85748100554696
13,12.520332215239588,155.4675506963035,129.26925087013174,8.246375665501446
14,10.620341280349383,132.563191030855,145.41054981939797,8.085949067187865
15,8.669672195992101,121.20994889093356,106.63722097679187,8.380871145228406
16,14.986481068088167,134.28791365533465,115.3587890405058,8.5482673859382
17,11.063199698118817,113.49533803366319,139.3680974515595,7.820828485730877
18,14.97374721273687,110.57085586960997,170.32191307215555,7.792058991023843
19,11.249303428649062,105.87880506593342,105.02171433738636,7.623431890850014
20,13.38380818415237,129.13115033611865,122.61245911561936,7.863042587530398
21,11.377539158377058,164.65899552639382,114.24171279016417,8.006379083479803
22,14.821769159052435,95.43844245057099,130.0887932016276,8.018253658224925
23,12.292668884647709,87.63059511942774,98.19635552512071,8.062565593387635
24,13.058470272788014,152.02640584618482,99.89182411756309,7.255613844609335
25,13.321491877590297,105.68508730144553,107.29418990096084,8.592039214836115
26,12.519128173409653,169.55966840128463,104.35492210891499,8.096153594058181
27,12.313941249867664,146.51839287753813,126.52502173206861,8.076924343020119
28,9.163652349734145,134.23367987778062,106.26515097997493,7.8273486221118835
29,12.823438317157576,57.451684565721294,124.13868209200473,7.790885142722586
30,10.25591948639342,111.56578556886107,149.44911330409454,8.292469336619773
31,11.901142864861995,122.10368668910313,97.9366579113679,8.331418613036044
32,14.832308424289659,111.865397693822,89.16591477228476,7.793579824725975
33,11.297774235945951,149.21169275060188,127.36893068135294,7.194230717401665
34,13.729811045844256,119.10526139837606,126.08659618662698,7.572433770209465
35,10.489186639679545,119.2726431774465,71.51418026763817,7.862351480307327
36,16.279977162976675,110.75475725663837,160.47679120163843,7.722083341431795
37,11.056616000454344,148.28735322081562,112.04558086089179,8.147213819973961
38,11.887922981065609,136.33185734227666,121.79315633422685,7.63606617678471
39,12.196568645003959,158.92258903859778,102.83031704320676,7.969494711288967
40,10.076515729125926,152.65059431328436,138.11421295234234,7.626285476167042
41,8.959069837238241,116.48268761015629,129.75624853271,7.960048513597377
42,11.732118984057067,121.04793128167229,124.18036601003101,8.331724877016242
43,11.02508610008798,173.8854360724104,137.1742539030031,8.148431838543813
44,12.682489703849132,100.55993907086997,86.64472232412179,8.158695690318215
45,10.966041442978723,140.0906480316855,136.44114585344266,7.813861415933842
46,10.729936147293929,141.95503906994725,131.309317162871,8.22710459522528
47,11.703318976093605,110.09518945655272,152.06512242785053,7.959672197994718
48,11.620400521326733,149.0211746135039,133.97699655300016,7.940177337373314
49,9.163776006916846,141.30649565573896,110.44874656179618,7.514374347659846
