,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,fitness
0,-5.595753919902807e-06,1.563058227049299e-05,1.8424814597729523e-05,1.8790520349624474e-05,-1.6970575443872313e-05,1.2311841692110325e-05,-8.282889258525733,-8.850364597016913,-4.333362732145867e-05,3.157480075960723e-05,1.2728204077479878e-05,-8.818558153664322e-06,-8.595999608477227e-06,-1.5372049140123956e-06,-4.303183724593493e-05,2.4715616297064986e-05,-1.736638138139081e-05,-1.4389974353321388e-06,1.788644697414222e-05,3.378538224545838e-05,0.036872126329715815
1,-3.193948165764427,-0.02589599328202261,5.588409182092449,0.0029506333384341672,-0.07639893076980481,0.27696523316683896,0.5146623747948954,0.06154119124339873,0.8417727213232636,-0.17952702917631783,-0.28690422539619853,0.05508827164279222,-0.1664034132294294,0.03805047624866501,-0.06256164925903408,1.089814124552199,0.23862666331102986,0.16839008245358855,-0.10734398532884533,-0.5168740741207527,0.1286257243942711
2,0.07710994110547334,0.27290781288410176,-0.37596821955190957,-0.01715384007664775,-0.03392699898842078,-0.7056939814288543,0.6042124838246599,-0.4689870403407569,-0.5503334965013251,-0.7062472522216388,1.9402489567751917,0.48298033928317297,0.15031173528314104,0.9855852809408725,-1.5096567608753517,-0.58546333434049,0.779393786939343,0.48323721908259026,1.1424438719063625,0.1664073907809521,0.42377916421535666
3,0.07808418219311782,2.0719052452121323e-05,0.006921096771617355,0.003305981066700818,0.060985651051685484,-0.0018066738103942723,-0.007993824094395977,0.0957324152282565,0.015152512597616592,-0.0051169927113663,-0.017486074972789055,-0.0018936932483635649,-0.00037007586321069534,-0.2046297480361466,-0.00245260527652762,0.006329462637985797,0.04936672761612682,0.0005748657234901504,0.00023359497496437296,0.005627640475160971,0.005609322235262226
4,0.08832308308314557,0.1031471097490917,0.09257312228039354,0.22672292038910077,0.07438896970188204,-1.4064248945291364,-0.2639423218275765,-0.3551517712756064,-0.16063584023061106,-0.5561265611220306,-0.08401710550422847,0.46844595638452635,-0.1689804493053112,-0.1775883443229339,-0.2718317403248335,-0.05819777229985799,-0.38875987774473675,-1.2852857334125634,0.6199160515148959,-0.7988912435565036,0.2688570231062063
5,-0.01863052509045624,0.14876478747669244,0.29636265519806554,0.17435622775711562,0.16010788005585175,0.11010306110706333,-0.01247740416338066,-0.057753486286251376,-0.4090521908011812,0.6569187493297849,-0.6165902594598697,0.8355362767930712,0.4142356585467109,-1.253104616734525,0.501686987340701,-0.6496094720011275,-0.236312153016268,0.6719611005492353,0.41165739170261323,-0.49597093487893146,0.19568097731089018
6,-0.030978569870914147,-0.10281985019284197,0.020209802997239953,0.009137098679234021,0.08688855512653115,0.2696810517652097,-0.05723605865591505,-0.4705820630605036,0.2611616920134001,-0.5422820963953537,-0.38487813064005694,-0.44354423362508194,0.31060599782239906,-0.6299609887321501,0.0729122885970749,-0.6574404632864916,0.6100164403980279,0.04555328430305922,-0.31710218762524006,0.20971517927287756,0.09957449007370633
7,-0.14662270523107077,-0.011218440342051134,0.3603592303183273,-0.3689907505883759,-0.22795320627151247,-0.6660799752542244,-0.37060848115991635,0.42652244227201047,-1.2311225178335603,0.6188462730920549,-0.2630983874005424,-0.3859080795007648,0.46704178864393625,1.549495977689068,-0.050554756692110944,-2.3280248619203294,0.13931461252190322,0.29989736304927916,1.2913818282402625,-0.47827841049477526,0.43153861139013383
8,0.08427418208665324,0.1373209767620296,-0.3493508602736835,-0.05276469734858968,0.21654930341451448,0.4887802021117929,-0.08662794851836066,0.002642198177277098,0.5084634319891705,0.12243677071125063,0.783949453863659,0.3130374294960582,-0.12974515119321303,-0.16194141744376964,0.17453983080398489,-0.1798739587754334,-0.3854784050270934,-1.2422412867026822,0.8471786397034831,0.8827576640722151,0.1758320954488093
9,4.0201070713260245,0.3652035155920268,5.951107450471245,-0.03774603015827027,7.2952338374343215,1.4058918579457156,-1.8105742599915011,-0.19345950651160204,-0.14956462155046213,1.3043119463029123,-0.5652670946920567,-1.572506467708322,0.7163431692514821,-0.5987817801819584,10.357824595620647,1.7141336354603762,-1.3618931778476004,0.013057419319695784,2.48524479862753,-0.8133416799491877,0.8688105847447503
