,PSO-padrao,PSO-linear,PSO-constriction,PSO-avg
0,58.70376647253095,49.83217668103379,134.96340343409543,22.88125709459522
1,76.85958185521528,113.72172718912198,126.04421843342203,0.0
2,87.12889052818446,85.50633552290503,129.25134107489055,37.76724407228896
3,90.62955325723084,49.23623502101194,160.5329610712153,16.789074067762034
4,87.60522495829284,45.93568299383268,165.90646677114913,0.0
5,103.5899652073119,47.76999759934307,180.35472690688385,42.46355859843865
6,83.38139124930794,91.67631633977402,103.42183262117985,14.393554229714933
7,89.54716331286502,64.67650147235926,136.19098350148585,15.611038032666182
8,124.37917982327978,56.12014428842906,195.30665415513434,42.992541763466875
9,102.48239598871149,86.05002615007457,106.78254893025183,7.265988411350211
10,74.75779076237434,51.14786112441482,136.19352017058674,8.830842994052244
11,91.78699488945998,49.787373773580185,130.22242158062053,50.86705961554367
12,84.71498486933308,67.54406230712011,133.32577619298462,23.180626979835807
13,64.78649535893261,64.77725851269635,133.5784275955816,23.67635085506896
14,114.4331442536447,89.57770901852756,150.74173894591692,17.076982842897856
15,50.84532288469731,56.4553178862384,108.77315890661356,24.572622715709873
16,85.56914254342949,75.6385094911095,143.70078162309517,14.426399746069512
17,86.71446805055305,84.61409283391684,127.4516982942587,12.568163361768429
18,77.61071222279799,41.805350079447955,127.42205972020133,14.496720911567655
19,95.57394547518189,60.2206610108544,122.7217062297592,27.825040816817882
20,120.38988663471922,45.76818052624935,132.22563302876475,34.38535790890042
21,91.73470702234242,69.4985332865234,101.29599360049716,25.68464813059253
22,71.63823783910551,45.92910360869728,130.83312650015412,14.304795657281673
23,68.67871043654955,79.59684540741776,124.08656264919725,6.095953979025941
24,83.5986923787793,44.073791819784404,111.44944510978598,24.381014098876868
25,70.64252642760349,106.61883517031218,121.11951068861946,30.564216900632413
26,84.48505374974437,66.00441938958436,124.78563629485592,16.58853221682996
27,106.55442535857482,70.28444272625795,119.42529688350427,15.795133559779856
28,89.5491650396075,48.75767824567879,137.38422393801054,14.383912781288275
29,102.96526727871432,109.47506747163776,172.72217032336331,33.316502654624756
30,114.42001125304247,37.99023016935626,166.77501827474336,7.873702288600732
31,97.06401403421438,66.31718606944567,178.0407795920036,32.51032476846946
32,97.51260642091201,78.71138279417188,123.83920526245878,20.20087196744804
33,96.52105136303085,48.631947193917256,154.72890903845013,17.029582634664138
34,87.56702665265698,71.6369463226558,133.38835356997538,8.433864215309098
35,124.88511115239167,48.765125192007936,156.6069210469874,21.94384209361558
36,63.905230468445424,61.67650115341572,148.58260385306158,0.0
37,99.35798892127292,35.34972100881499,130.9078748363819,8.55851991269597
38,100.49387057647698,49.88542016226974,155.43046351176486,18.928687368327736
39,78.60874371306434,62.69396267892013,135.9763203422484,13.876067744043038
40,80.62883964598258,78.0693142200451,116.3464726407652,9.762637625597705
41,62.86682543273536,58.81683441395061,119.87731759717167,16.271027370137155
42,89.61812513431698,54.281171367245044,130.96017151613836,23.35659520770016
43,89.6655548631145,68.8199227056031,114.4802474175323,33.84792736250465
44,107.46381325816722,96.86236212838823,140.16503791231008,11.395663861981278
45,95.53247655313575,72.39511248309765,107.93580744731139,10.379326963937503
46,138.36146770108826,57.70776801885258,133.4312234482807,14.037224706164977
47,87.65742109159557,53.65726911985919,122.26620564361869,0.0
48,93.54182588854069,54.819834361026025,127.32241545813159,19.880049054780095
49,89.00874593944346,85.60325132785799,137.35337528504306,31.560225085821948
